NAMING STYLE,446,84.5
GRAMMATICAL STRUCTURE,400,75.8
VERB PHRASE,360,68.2
DICTIONARY TERMS,413,78.2
FULL WORDS,488,92.4
LENGTH,528,100.0
ABBREVIATIONS,11,28.2
ACRONYMS,4,10.3
