NAMING STYLE,624,50.2
GRAMMATICAL STRUCTURE,624,50.2
VERB PHRASE,571,45.9
DICTIONARY TERMS,614,49.4
FULL WORDS,1049,84.3
LENGTH,1213,97.5
ABBREVIATIONS,155,58.5
ACRONYMS,2,0.8
