NAMING STYLE,113,75.8
GRAMMATICAL STRUCTURE,110,73.8
VERB PHRASE,80,53.7
DICTIONARY TERMS,119,79.9
FULL WORDS,146,98.0
LENGTH,149,100.0
ABBREVIATIONS,2,16.7
ACRONYMS,1,8.3
