NAMING STYLE,111806,90.6
GRAMMATICAL STRUCTURE,107564,87.2
VERB PHRASE,71871,58.2
DICTIONARY TERMS,107519,87.1
FULL WORDS,120444,97.6
LENGTH,123400,100.0
ABBREVIATIONS,59,35.5
ACRONYMS,6,3.6
