NAMING STYLE,18,48.6
GRAMMATICAL STRUCTURE,30,81.1
VERB PHRASE,19,51.4
DICTIONARY TERMS,31,83.8
FULL WORDS,34,91.9
LENGTH,37,100.0
ABBREVIATIONS,1,20.0
ACRONYMS,0,0.0
